# timestamp,mag_x,mag_y,mag_z
1531207362472,-30.875,5.3125,14.5
1531207362482,-31.0,5.4375,14.375
1531207362492,-31.1875,5.625,14.1875
1531207362502,-31.4375,5.625,14.6875
1531207362512,-31.3125,5.75,14.9375
1531207362522,-31.4375,5.75,14.8125
1531207362532,-31.4375,5.625,14.6875
1531207362542,-31.4375,5.3125,14.375
1531207362552,-31.4375,5.3125,14.0625
1531207362562,-31.6875,5.0,13.75
1531207362572,-31.875,4.875,13.625
1531207362582,-31.875,4.875,13.75
1531207362592,-31.6875,5.3125,14.0625
1531207362602,-31.5625,5.0,13.625
1531207362612,-31.5625,5.75,13.9375
1531207362622,-31.5625,5.75,14.0625
1531207362632,-31.75,5.9375,13.9375
1531207362642,-31.875,5.1875,13.9375
1531207362652,-31.5625,5.4375,14.375
1531207362662,-31.0,5.125,14.0625
1531207362672,-30.875,5.0,14.0625
1531207362682,-30.875,4.6875,14.375
1531207362692,-30.75,5.4375,14.375
1531207362702,-30.75,5.3125,14.25
1531207362712,-30.875,5.125,14.0625
1531207362722,-30.875,5.3125,13.9375
1531207362732,-30.75,5.75,13.75
1531207362742,-30.4375,5.125,13.75
1531207362752,-30.75,5.3125,13.625
1531207362762,-30.875,5.3125,13.9375
1531207362772,-30.875,5.3125,14.0625
1531207362782,-30.875,4.875,13.9375
1531207362792,-30.875,4.875,13.9375
1531207362802,-31.0,5.125,14.375
1531207362812,-30.875,5.125,14.9375
1531207362822,-30.875,5.3125,14.6875
1531207362832,-30.875,5.5625,14.8125
1531207362842,-31.1875,6.1875,14.8125
1531207362852,-30.625,6.1875,14.6875
1531207362862,-30.75,6.5,14.375
1531207362872,-30.75,6.3125,14.5
1531207362882,-30.5,6.3125,14.375
1531207362892,-30.4375,5.875,14.5
1531207362902,-31.0,5.4375,14.375
1531207362912,-31.0,5.3125,14.25
1531207362922,-31.0,5.125,14.375
1531207362932,-31.3125,5.125,14.5
1531207362942,-31.3125,5.125,14.5
1531207362952,-30.875,5.4375,14.8125
1531207362962,-31.125,5.4375,14.6875
1531207362972,-31.0,5.625,14.8125
1531207362982,-31.0,5.4375,14.375
1531207362992,-30.875,5.5625,14.25
1531207363002,-30.875,5.4375,14.0625
1531207363012,-30.625,5.75,13.9375
1531207363022,-30.75,5.5625,14.0625
1531207363032,-30.75,5.5625,14.5
1531207363042,-30.75,5.3125,14.5
1531207363051,-30.875,5.0,14.5
1531207363062,-30.875,4.5625,14.6875
1531207363072,-30.875,4.375,14.25
1531207363082,-31.125,4.125,14.0625
1531207363091,-31.25,4.4375,14.375
1531207363102,-31.4375,4.875,14.5
1531207363112,-31.6875,5.0,14.5
1531207363122,-31.6875,5.3125,14.8125
1531207363132,-31.3125,5.4375,15.125
1531207363142,-31.3125,5.4375,14.6875
1531207363152,-31.125,5.125,14.6875
1531207363162,-30.6875,5.0,14.8125
1531207363172,-30.875,4.875,14.5
1531207363182,-31.0,4.875,14.375
1531207363192,-30.6875,4.375,14.6875
1531207363202,-30.4375,4.5625,14.0625
1531207363213,-30.5625,4.5625,14.25
1531207363223,-30.5625,4.6875,14.25
1531207363232,-30.75,5.0,14.375
1531207363242,-30.875,5.0,14.375
1531207363252,-31.0,5.0,14.375
1531207363262,-31.125,4.875,14.0625
1531207363272,-31.125,4.6875,14.0625
1531207363282,-31.125,4.25,13.625
1531207363292,-31.4375,4.6875,13.625
1531207363302,-31.5625,4.5625,14.1875
1531207363312,-31.4375,4.875,14.375
1531207363322,-31.125,4.875,14.25
1531207363332,-31.125,4.875,14.8125
1531207363343,-30.875,4.875,14.8125
1531207363352,-31.125,5.0,14.5
1531207363362,-31.4375,4.6875,14.5
1531207363372,-31.8125,4.875,14.6875
1531207363383,-31.8125,4.875,14.5
1531207363392,-32.0,4.875,14.5
1531207363402,-31.8125,4.4375,14.9375
1531207363412,-31.9375,4.4375,15.5625
1531207363422,-31.5625,4.125,15.5625
1531207363432,-31.25,4.125,15.5625
1531207363442,-31.375,3.6875,15.25
1531207363452,-31.25,4.25,15.5625
1531207363462,-31.125,4.6875,14.9375
1531207363472,-31.125,4.875,15.125
1531207363482,-31.4375,4.875,15.125
1531207363492,-31.25,5.0,15.4375
1531207363502,-31.25,4.6875,14.6875
1531207363512,-31.25,4.4375,14.25
1531207363522,-31.4375,4.25,14.25
1531207363533,-31.4375,4.4375,14.5
1531207363542,-31.4375,4.4375,14.6875
1531207363552,-31.5625,4.4375,14.8125
1531207363562,-31.125,4.125,15.4375
1531207363572,-31.125,4.5625,15.25
1531207363582,-30.875,4.5625,14.8125
1531207363592,-30.875,4.6875,14.8125
1531207363602,-30.5625,4.8125,14.6875
1531207363612,-30.875,5.3125,14.375
1531207363622,-31.125,5.125,14.6875
1531207363632,-31.125,5.3125,14.9375
1531207363642,-31.3125,5.3125,14.8125
1531207363652,-31.3125,5.4375,15.125
1531207363662,-31.3125,5.3125,15.25
1531207363672,-31.125,5.3125,14.9375
1531207363682,-31.4375,5.0,14.8125
1531207363692,-31.4375,4.6875,14.8125
1531207363702,-31.8125,4.6875,14.8125
1531207363712,-31.5625,4.875,14.6875
1531207363722,-31.5625,4.875,14.8125
1531207363732,-31.4375,5.1875,14.8125
1531207363742,-31.0,5.3125,14.6875
1531207363752,-31.0,5.4375,14.375
1531207363762,-31.4375,5.1875,14.6875
1531207363772,-31.4375,5.4375,14.6875
1531207363782,-31.3125,5.625,14.8125
1531207363792,-31.6875,5.4375,15.125
1531207363802,-31.6875,5.1875,15.25
1531207363812,-31.3125,5.3125,14.9375
1531207363822,-31.125,5.125,15.125
1531207363832,-31.25,4.6875,14.6875
1531207363842,-31.4375,5.0,14.375
1531207363852,-31.125,4.875,14.375
1531207363862,-31.6875,5.0,14.375
1531207363872,-31.6875,4.6875,14.375
1531207363882,-31.6875,5.0,14.6875
1531207363892,-31.3125,5.125,14.6875
1531207363902,-31.4375,5.1875,14.375
1531207363912,-31.125,5.125,14.375
1531207363922,-31.125,5.3125,14.1875
1531207363932,-31.4375,5.3125,14.375
1531207363942,-31.6875,5.1875,14.6875
1531207363952,-31.4375,5.625,15.125
1531207363962,-31.4375,5.4375,15.125
1531207363972,-31.4375,5.3125,15.25
1531207363982,-31.4375,5.625,14.9375
1531207363992,-31.125,5.4375,14.6875
1531207364002,-31.3125,5.125,14.1875
1531207364012,-31.4375,5.3125,14.5
1531207364022,-31.3125,5.3125,14.0625
1531207364032,-31.125,5.125,14.0625
1531207364042,-31.3125,5.4375,14.0625
1531207364052,-31.3125,5.3125,14.375
1531207364062,-31.125,5.3125,14.375
1531207364072,-31.125,5.4375,14.5
1531207364082,-31.0,5.3125,14.375
1531207364092,-31.3125,5.3125,14.1875
1531207364102,-31.3125,5.4375,14.1875
1531207364112,-31.4375,5.625,13.9375
1531207364122,-31.1875,5.625,13.75
1531207364132,-31.0,5.875,14.0625
1531207364142,-31.1875,5.75,14.5
1531207364152,-31.1875,5.75,14.375
1531207364162,-31.4375,5.625,14.5
1531207364172,-32.0,5.625,14.5
1531207364182,-32.0,5.3125,14.5
1531207364192,-31.6875,5.3125,14.0625
1531207364202,-31.6875,5.4375,14.0625
1531207364213,-31.4375,5.4375,14.0625
1531207364222,-31.5625,5.3125,14.5
1531207364232,-31.6875,5.3125,14.375
1531207364242,-31.3125,5.125,14.8125
1531207364252,-31.4375,5.125,14.9375
1531207364262,-31.5625,5.3125,14.8125
1531207364272,-31.1875,5.875,14.6875
1531207364282,-31.1875,6.1875,15.125
1531207364292,-31.75,6.1875,14.6875
1531207364302,-31.75,6.1875,14.5
1531207364312,-31.4375,6.375,14.5
1531207364322,-31.75,6.1875,14.375
1531207364332,-32.0,6.0625,13.9375
1531207364342,-31.5625,6.1875,13.9375
1531207364352,-31.75,6.375,13.9375
1531207364362,-31.75,6.1875,13.9375
1531207364372,-31.5625,6.0625,13.9375
1531207364382,-31.5625,5.9375,14.1875
1531207364392,-31.75,6.0625,14.8125
1531207364402,-31.3125,6.0625,14.9375
1531207364412,-31.1875,6.0625,14.9375
1531207364422,-31.1875,5.875,15.125
1531207364432,-30.4375,6.3125,14.6875
1531207364442,-30.3125,6.1875,14.375
1531207364452,-30.625,5.875,14.25
1531207364462,-31.1875,6.1875,14.0625
1531207364472,-31.1875,6.0625,14.0625
1531207364482,-31.4375,5.875,14.375
1531207364492,-31.75,6.375,14.0625
1531207364502,-31.4375,6.5,14.1875
1531207364512,-31.0625,6.3125,14.5
1531207364522,-30.875,6.625,14.1875
1531207364532,-30.875,6.3125,14.0625
1531207364542,-30.625,6.0625,14.6875
1531207364552,-30.875,6.0625,14.6875
1531207364562,-30.875,5.875,14.6875
1531207364574,-30.625,5.75,14.8125
1531207364582,-30.875,5.75,14.8125
1531207364592,-31.3125,6.0625,14.0625
1531207364602,-31.625,6.1875,13.75
1531207364612,-31.75,6.5,13.4375
1531207364622,-32.1875,7.125,13.75
1531207364632,-31.875,7.125,13.625
1531207364642,-31.5,6.9375,14.0625
1531207364652,-30.9375,7.0625,14.0625
1531207364662,-30.625,7.0625,14.5
1531207364673,-30.625,6.9375,13.9375
1531207364682,-30.9375,7.375,14.0625
1531207364692,-31.1875,7.375,14.1875
1531207364702,-31.3125,7.25,14.6875
1531207364712,-31.5,7.125,14.6875
1531207364722,-31.625,7.125,14.5
1531207364732,-31.5,7.125,14.5
1531207364742,-31.5,6.9375,14.0625
1531207364752,-31.75,6.9375,13.9375
1531207364762,-31.75,7.125,13.9375
1531207364772,-31.75,6.5,14.0625
1531207364782,-31.875,6.6875,13.9375
1531207364792,-31.625,6.9375,13.9375
1531207364802,-31.625,6.8125,13.9375
1531207364812,-31.3125,6.8125,13.4375
1531207364822,-31.1875,7.375,13.4375
1531207364832,-31.0625,7.0625,13.625
1531207364842,-31.625,6.8125,13.3125
1531207364852,-31.625,6.8125,13.1875
1531207364862,-32.1875,6.6875,13.3125
1531207364872,-32.5625,6.6875,13.75
1531207364882,-32.75,6.8125,13.75
1531207364892,-32.3125,7.125,13.9375
1531207364902,-32.1875,7.0,13.9375
1531207364912,-32.1875,6.8125,14.1875
1531207364922,-31.4375,6.625,13.9375
1531207364932,-31.3125,6.9375,14.0625
1531207364942,-31.625,6.8125,14.375
1531207364952,-31.5,7.25,14.375
1531207364962,-31.0625,7.375,13.9375
1531207364972,-31.5,7.6875,14.1875
1531207364982,-31.625,7.375,14.1875
1531207364992,-31.3125,7.5625,14.6875
1531207365002,-31.5,7.5625,14.0625
1531207365012,-31.875,7.5625,14.1875
1531207365022,-31.625,7.25,14.0625
1531207365032,-31.5,7.375,13.75
1531207365042,-31.3125,6.9375,13.0
1531207365052,-31.5,6.9375,13.625
1531207365062,-31.1875,6.8125,13.3125
1531207365072,-31.5,6.9375,13.0
1531207365082,-31.3125,6.625,13.0
1531207365092,-31.75,7.5625,13.3125
1531207365102,-31.5,7.5625,13.1875
1531207365112,-31.5,7.875,13.0
1531207365122,-31.625,7.875,13.4375
1531207365132,-31.9375,7.875,13.4375
1531207365142,-31.625,7.6875,13.75
1531207365152,-31.75,7.875,13.9375
1531207365162,-31.9375,7.875,14.375
1531207365172,-31.75,7.6875,14.375
1531207365182,-31.625,7.6875,14.6875
1531207365192,-31.5,7.5625,14.6875
1531207365202,-31.75,7.25,14.6875
1531207365212,-31.875,7.125,14.5
1531207365222,-32.1875,7.25,15.125
1531207365232,-32.1875,7.5625,15.25
1531207365242,-32.625,7.75,14.9375
1531207365252,-32.5,8.1875,14.8125
1531207365262,-32.1875,8.0,14.8125
1531207365272,-31.75,7.6875,14.0625
1531207365282,-31.5,7.6875,13.75
1531207365292,-31.5,7.25,13.625
1531207365302,-31.1875,6.625,13.75
1531207365312,-31.5,7.25,14.1875
1531207365322,-31.5,7.25,14.0625
1531207365332,-31.625,7.125,14.0625
1531207365342,-31.75,7.25,14.0625
1531207365352,-31.75,7.25,14.1875
1531207365363,-31.5,6.9375,13.625
1531207365372,-31.625,7.25,13.75
1531207365383,-31.875,7.5625,13.9375
1531207365392,-31.875,7.5625,13.9375
1531207365402,-31.9375,8.0,13.9375
1531207365412,-31.875,7.5625,14.1875
1531207365422,-32.0625,7.25,14.1875
1531207365432,-31.75,6.9375,14.0625
1531207365442,-31.3125,7.125,14.375
1531207365452,-31.1875,7.125,14.1875
1531207365462,-31.375,8.0,14.375
1531207365472,-31.1875,8.3125,14.375
1531207365482,-31.5,8.4375,14.375
1531207365492,-31.5,8.125,14.375
1531207365503,-31.625,8.125,14.5
1531207365512,-31.375,7.875,14.1875
1531207365522,-31.375,8.3125,14.0625
1531207365532,-31.25,8.4375,14.1875
1531207365542,-31.5,8.625,13.9375
1531207365552,-31.375,8.4375,13.9375
1531207365562,-31.5,8.625,14.0625
1531207365572,-31.5,8.3125,14.0625
1531207365583,-31.375,8.125,13.625
1531207365591,-31.375,8.5625,13.75
1531207365601,-31.5,8.75,13.4375
1531207365611,-31.5,8.4375,13.625
1531207365622,-31.125,9.0625,13.9375
1531207365631,-31.375,9.1875,14.375
1531207365641,-30.5,8.875,14.5
1531207365651,-30.375,8.875,14.375
1531207365662,-30.25,8.875,14.6875
1531207365672,-30.625,8.25,14.375
1531207365681,-30.5,7.8125,14.1875
1531207365691,-31.625,7.6875,14.1875
1531207365702,-31.625,7.875,14.375
1531207365712,-32.1875,7.875,14.1875
1531207365722,-32.3125,7.75,14.1875
1531207365732,-32.5,8.0,14.5
1531207365742,-31.75,8.125,14.375
1531207365752,-31.9375,7.6875,14.0625
1531207365762,-31.5,7.5625,13.9375
1531207365771,-31.0625,7.5625,13.9375
1531207365782,-30.625,7.375,13.1875
1531207365791,-31.0625,7.5625,13.0
1531207365802,-31.1875,7.8125,13.9375
1531207365811,-31.1875,8.125,13.625
1531207365822,-31.1875,8.0,13.4375
1531207365831,-31.75,8.0,13.9375
1531207365841,-31.625,7.375,13.9375
1531207365851,-31.3125,7.25,13.4375
1531207365862,-31.625,7.125,13.625
1531207365872,-31.875,7.5625,13.9375
1531207365882,-31.5,7.6875,14.1875
1531207365891,-31.375,8.3125,14.5
1531207365902,-31.0625,8.4375,14.5
1531207365911,-30.8125,8.5625,14.5
1531207365922,-30.625,8.25,14.5
1531207365932,-30.8125,8.25,14.1875
1531207365942,-30.9375,8.0,14.1875
1531207365952,-31.625,7.875,14.5
1531207365962,-31.5,7.6875,14.375
1531207365972,-31.75,7.875,14.5
1531207365982,-31.5,7.5625,14.5
1531207365992,-31.0625,7.25,14.5
1531207366002,-31.1875,7.375,14.1875
1531207366012,-31.3125,7.25,14.375
1531207366022,-31.3125,6.9375,14.375
1531207366032,-31.75,7.125,14.6875
1531207366042,-32.3125,7.25,14.375
1531207366052,-32.1875,7.125,14.5
1531207366062,-32.1875,7.4375,14.5
1531207366072,-31.75,7.6875,14.5
1531207366082,-31.5,7.5625,14.1875
1531207366092,-31.1875,7.375,14.8125
1531207366102,-31.0625,7.25,14.6875
1531207366112,-31.0625,7.25,14.6875
1531207366122,-31.1875,7.25,14.5
1531207366132,-31.3125,7.5625,14.375
1531207366142,-31.1875,7.8125,13.9375
1531207366152,-31.0625,7.8125,14.1875
1531207366162,-31.0625,7.375,14.1875
1531207366172,-30.9375,7.0625,14.1875
1531207366182,-31.3125,7.25,14.1875
1531207366192,-31.5,7.375,14.1875
1531207366202,-31.375,7.6875,14.0625
1531207366212,-31.1875,8.125,14.0625
1531207366222,-31.375,8.3125,13.9375
1531207366232,-31.0625,8.0,14.0625
1531207366242,-31.1875,8.0,14.0625
1531207366252,-31.625,7.875,13.75
1531207366262,-32.0625,7.875,14.1875
1531207366272,-32.1875,8.1875,14.5
1531207366282,-32.0625,8.0,14.375
1531207366292,-32.1875,7.6875,14.5
1531207366302,-32.1875,7.5625,15.125
1531207366312,-31.875,7.4375,14.5
1531207366322,-31.75,7.25,14.5
1531207366332,-31.875,7.5625,14.8125
1531207366343,-31.5,8.125,14.8125
1531207366352,-31.375,8.4375,14.625
1531207366362,-31.1875,8.125,14.9375
1531207366372,-31.0625,8.0,14.8125
1531207366382,-30.9375,7.8125,14.8125
1531207366392,-31.1875,7.0625,14.8125
1531207366402,-30.875,6.9375,14.6875
1531207366412,-31.0625,7.25,14.375
1531207366422,-31.0625,6.8125,14.375
1531207366432,-31.0625,6.5,14.1875
1531207366442,-31.0625,6.5,14.375
1531207366452,-31.0625,6.5,14.375
1531207366462,-31.1875,6.375,14.8125
1531207366472,-31.1875,6.625,14.8125
1531207366482,-31.3125,6.8125,14.8125
1531207366492,-31.3125,7.375,14.6875
1531207366502,-31.75,7.25,14.8125
1531207366512,-31.75,7.375,14.6875
1531207366522,-32.0625,7.4375,14.8125
1531207366532,-32.0,7.125,14.8125
1531207366542,-31.875,6.375,14.5
1531207366552,-31.4375,6.375,14.5
1531207366562,-31.1875,6.1875,14.375
1531207366572,-31.0,6.1875,14.1875
1531207366582,-31.1875,6.0625,14.375
1531207366592,-31.0,6.1875,14.5
1531207366602,-31.4375,6.0625,14.1875
1531207366611,-31.75,5.75,14.375
1531207366622,-31.6875,5.4375,14.1875
1531207366631,-31.75,5.625,13.9375
1531207366641,-31.875,5.4375,13.9375
1531207366652,-31.6875,5.4375,13.9375
1531207366662,-31.5625,5.75,13.75
1531207366671,-31.5625,6.0625,13.9375
1531207366681,-31.1875,6.0625,14.1875
1531207366691,-31.1875,6.0625,14.375
1531207366702,-31.0,6.0625,14.375
1531207366711,-31.0,5.875,14.8125
1531207366722,-30.875,5.125,14.8125
1531207366731,-31.0,5.4375,14.9375
1531207366742,-31.0,5.75,14.9375
1531207366751,-31.3125,5.4375,15.25
1531207366762,-31.4375,5.3125,14.6875
1531207366772,-31.3125,5.625,14.6875
1531207366782,-31.125,5.4375,14.375
1531207366792,-31.4375,5.1875,14.0625
1531207366802,-31.3125,5.3125,13.9375
1531207366812,-31.4375,5.1875,14.0625
1531207366822,-31.875,5.1875,14.5
1531207366832,-32.0,4.875,14.9375
1531207366842,-31.8125,5.0,15.25
1531207366852,-31.5625,4.875,15.5625
1531207366862,-31.125,5.125,15.875
1531207366872,-31.125,5.625,15.5625
1531207366882,-30.875,5.75,15.125
1531207366892,-30.5625,5.5625,14.8125
1531207366902,-30.75,5.5625,14.25
1531207366912,-31.4375,5.3125,13.9375
1531207366922,-31.6875,4.875,13.9375
1531207366932,-32.0,4.75,13.75
1531207366942,-32.375,4.3125,14.0625
1531207366952,-32.375,4.4375,14.375
1531207366962,-31.6875,4.4375,14.6875
1531207366972,-31.6875,5.0,14.6875
1531207366982,-31.8125,5.0,14.9375
1531207366992,-31.5625,5.4375,15.125
1531207367002,-31.5625,5.625,14.9375
1531207367012,-31.875,5.75,14.6875
1531207367022,-31.125,5.125,14.9375
1531207367032,-31.0,5.125,15.125
1531207367042,-31.25,4.875,15.125
1531207367052,-31.4375,4.4375,15.125
1531207367062,-31.0,4.25,15.5625
1531207367072,-31.4375,4.5625,14.9375
1531207367082,-31.125,4.5625,15.0
1531207367092,-31.125,4.6875,14.9375
1531207367102,-31.125,4.6875,14.8125
1531207367112,-31.25,4.875,14.8125
1531207367122,-31.125,4.125,15.125
1531207367132,-31.5625,4.125,15.125
1531207367142,-31.375,3.9375,14.8125
1531207367152,-31.25,4.125,15.125
1531207367162,-31.6875,4.25,14.8125
1531207367172,-31.6875,4.6875,14.8125
1531207367182,-31.5625,4.875,14.5
1531207367192,-31.3125,5.125,14.5
1531207367202,-31.3125,5.3125,14.6875
1531207367212,-30.875,5.3125,14.6875
1531207367222,-30.875,5.3125,14.6875
1531207367232,-31.0,5.3125,14.6875
1531207367242,-31.0,5.0,14.6875
1531207367252,-31.125,5.0,14.6875
1531207367262,-31.125,4.6875,14.5
1531207367272,-31.4375,4.875,14.375
1531207367282,-31.25,4.25,14.5
1531207367292,-31.4375,4.5625,14.6875
1531207367302,-31.6875,4.4375,14.6875
1531207367312,-31.9375,4.25,14.9375
1531207367322,-31.375,3.8125,15.125
1531207367332,-31.5625,4.25,14.8125
1531207367342,-31.5625,3.8125,15.0
1531207367352,-31.0,4.125,15.125
1531207367362,-30.6875,3.8125,14.8125
1531207367372,-31.0,3.9375,14.8125
1531207367382,-30.8125,3.9375,15.125
1531207367392,-30.8125,4.25,15.0
1531207367402,-31.0,4.125,14.6875
1531207367412,-31.125,4.6875,15.125
1531207367422,-30.875,5.0,15.0
1531207367432,-30.6875,5.0,15.0
1531207367442,-30.875,5.3125,14.9375
1531207367452,-30.5625,4.5625,15.125
1531207367462,-30.6875,4.25,14.8125
1531207367472,-30.8125,4.375,15.4375
1531207367482,-31.125,4.375,15.5625
1531207367492,-31.125,4.375,15.4375
1531207367502,-31.25,4.5625,15.5625
1531207367512,-31.25,4.6875,15.875
1531207367522,-31.5625,4.25,15.6875
1531207367532,-31.125,4.25,15.25
1531207367542,-30.6875,3.9375,15.125
1531207367552,-31.0,4.6875,14.5
1531207367562,-31.0,4.6875,14.25
1531207367572,-31.0,5.0,13.9375
1531207367582,-31.4375,4.875,14.375
1531207367592,-31.8125,4.5625,14.9375
1531207367602,-31.6875,4.25,15.25
1531207367612,-31.375,4.25,14.9375
1531207367622,-31.0,3.9375,15.0
1531207367632,-31.0,4.125,15.125
1531207367642,-30.6875,4.375,14.6875
1531207367652,-31.0,4.375,15.0
1531207367663,-31.25,4.375,15.5625
1531207367672,-31.5625,4.6875,15.6875
1531207367682,-31.375,4.4375,15.5625
1531207367692,-31.375,4.4375,15.6875
1531207367702,-31.375,4.4375,15.6875
1531207367713,-31.375,4.25,15.25
1531207367722,-31.375,4.125,14.9375
1531207367732,-31.125,4.5625,14.8125
1531207367742,-31.125,4.6875,14.8125
1531207367752,-30.875,4.5625,14.6875
1531207367762,-30.875,5.0,15.0
1531207367772,-31.0,5.0,15.4375
1531207367782,-31.4375,4.6875,15.875
1531207367791,-31.6875,4.5625,15.5625
1531207367801,-31.6875,4.6875,15.6875
1531207367811,-31.375,4.25,15.6875
1531207367822,-31.375,4.125,15.25
1531207367832,-31.4375,4.4375,14.6875
1531207367842,-31.125,4.25,15.0
1531207367853,-31.0,4.125,14.25
1531207367863,-31.125,4.125,14.5
1531207367873,-30.875,4.375,14.8125
1531207367884,-30.0,4.375,15.125
1531207367892,-30.0,4.375,15.0
1531207367902,-30.125,4.0625,15.5625
1531207367912,-30.25,4.25,15.25
1531207367922,-30.4375,4.25,15.0
1531207367932,-31.375,3.8125,14.8125
1531207367942,-31.5625,3.9375,15.25
1531207367952,-31.375,4.25,15.25
1531207367962,-31.0,4.25,14.8125
1531207367972,-31.0,3.9375,14.8125
1531207367982,-30.6875,3.9375,14.8125
1531207367992,-30.6875,3.8125,14.25
1531207368002,-30.6875,4.125,14.0625
1531207368012,-31.125,4.5625,14.25
1531207368022,-30.875,4.875,14.375
1531207368032,-30.75,5.125,14.5
1531207368042,-30.5625,5.0,14.6875
1531207368052,-30.6875,4.6875,14.375
1531207368062,-31.0,4.25,14.5
1531207368072,-31.25,4.125,14.6875
1531207368082,-31.5625,3.9375,14.6875
1531207368092,-31.8125,4.25,14.8125
1531207368102,-32.25,4.25,15.125
1531207368112,-31.8125,4.4375,15.25
1531207368122,-31.8125,4.125,15.4375
1531207368132,-31.6875,4.25,15.25
1531207368142,-31.8125,4.125,15.125
1531207368152,-31.5625,4.5625,14.9375
1531207368162,-31.6875,4.5625,14.6875
1531207368172,-31.6875,5.0,14.375
1531207368182,-32.0,5.1875,14.0625
1531207368192,-31.6875,5.3125,13.625
1531207368202,-31.6875,4.875,13.75
1531207368212,-31.4375,4.875,13.75
1531207368222,-31.4375,5.3125,13.9375
1531207368232,-31.3125,5.3125,14.0625
1531207368242,-31.3125,5.4375,14.8125
1531207368252,-31.1875,5.875,14.8125
1531207368262,-31.1875,5.875,14.8125
1531207368272,-31.3125,5.4375,14.6875
1531207368282,-31.3125,5.3125,14.5
1531207368293,-31.3125,5.625,14.5
1531207368302,-31.3125,5.875,14.0625
1531207368312,-31.4375,6.375,13.9375
1531207368322,-31.3125,6.1875,13.625
1531207368332,-31.1875,6.1875,13.625
1531207368342,-31.3125,6.0625,13.3125
1531207368352,-31.4375,5.4375,13.3125
1531207368362,-31.3125,5.625,13.9375
1531207368372,-31.4375,5.75,14.0625
1531207368382,-31.3125,6.0625,14.0625
1531207368392,-31.4375,6.0625,14.1875
1531207368402,-31.5625,6.0625,14.6875
1531207368412,-31.875,5.625,14.375
1531207368422,-31.5625,5.4375,14.375
1531207368432,-31.875,5.3125,14.5
1531207368442,-31.4375,5.1875,14.1875
